Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Ghana,GHA,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,0.557107449156465,0.5737730892816258,0.6737804158185492,0.6352768269751432,0.5316626811165144,0.9055002914258302,1.6295292592016668,1.0346576892479762,1.97500445137062,2.051361886856473,2.7701559508527818,3.6971001045075655,2.372135571066015,2.2693564125367423,2.4162362822357943,2.260667488835018,1.770489655940868,1.2101708695516415,1.263079822338019,1.2195045905918098,0.8613371469050526,2.364615460484063,2.008955777599141,,,,,,,,1.1273927201998175,,,,1.0345857222749992,1.1332914133239285,2.9530569147747197,2.676800128570662,2.3823018787337635,1.9127243791866824,1.8263552107017504,1.652239667084192,1.3100065087456263,1.0995882456301835,1.2073809670508988,1.0790932758822342,1.0478855127912232,1.3419571539528323,1.099226088074916,0.9964502120949812,1.0972504515352703,0.8354288427108423,0.6233089245774324,0.7236385830278669,1.1052786623968087,0.9286174383698752,1.1703489682667216,3.6117728251944783,,2.6422052353706658,1.2361694147843718,1.5928247207967852
Ghana,GHA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,40.851553509781354,35.376344086021504,37.89260385005066,35.90909090909091,35.35598705501618,43.519781718963166,43.280632411067195,40.22606382978723,41.76470588235294,45.92703648175912,46.52501106684374,44.16,46.6429840142096,48.98600399885747,51.137339055793994,47.662313079689575,50.56696291756053,56.20352951715488,60.71190317354427,59.967401318120615,57.92028376738541,53.084294880621265,57.341152791754865,59.73059911540008,49.242869445337654,44.892551479676314,47.77538996427405,50.60053619302949,49.61301222607392,48.96748126958949,44.8476174659294,45.51047587896993,44.77905721803505,36.93086438883294,37.790585975024015,38.778590502728434,38.95508303421027,35.781597630620546,36.014107308048104,35.7763437934285,35.27152195930393,35.2418001245052,35.148377061929516,36.54540590135389,37.95242609300957,37.45301293018359,28.333095987362235,27.29411448466304,29.408096757841435,30.99338420954034,28.03873796364906,23.663704967183964,22.131154690157228,20.369842540671268,19.583773132466884,19.982650598575763,20.844292919241855,19.561709918423904,18.13655031925207,17.323230201461975,18.8537826616486,19.6574735227332,19.513638202715818,21.10265098455374
Ghana,GHA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7176566921954617,7.404239867286861,7.225542662380207,5.276573458941698,0.846113789792426,2.3019498496642115,5.95542296387282,0.9004670268523114,2.0572499093405554,2.7330343192107023,6.2138391840817775,4.875724294683977,4.655108008107888,7.283710902412494,8.45684883957145,4.16047011736525,4.451733812405109
Ghana,GHA,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",NV.AGR.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7360420888.750464,7233994126.781089,7769616403.913404,8331013351.881458,8770605391.267725,8844814692.931519,9048417891.458534,9587289448.433632,9673619828.685669,9872630363.841251,10142452739.89385,10772688442.472351,11297935030.052588,11823866108.387392,12685082333.21066,13757840571.305468,14330231417.069384,14968175174.45896
Ghana,GHA,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19466398700.0,19132032800.0,20548614400.0,22033363300.0,23195969900.0,23392234200.0,23930711700.0,25355886800.0,25584208200.0,26110539300.0,26824149300.0,28490958800.0,29880099400.0,31271050300.0,33548743199.999996,36385909700.0,37899734600.0,39586929900.0
Ghana,GHA,"Agriculture, forestry, and fishing, value added (current LCU)",NV.AGR.TOTL.CN,35500.0,32900.0,37400.0,39500.0,43700.0,63800.0,65700.0,60500.0,71000.0,91900.0,105100.0,110400.0,131300.0,171500.0,238300.0,251800.0,330000.0,627400.0,1274100.0,1692400.0,2482000.0,3855300.0,4957200.0,10992700.0,13323200.0,15400300.0,24432000.0,37748000.0,52153000.0,69397400.0,86142900.0,110478000.0,125510100.0,143000000.0,196700000.0,300600000.0,441700000.0,505000000.0,622900000.0,736270000.0,957710000.0,1341680000.0,1717420000.0,2417760000.0,3031940000.0,3642710000.0,5415033800.0,6319801600.0,8874951300.0,11342832300.0,12909623800.0,14154757700.0,16668160000.0,25355886800.0,31076313500.0,36673287400.0,45772940700.0,51407775800.0,55967108300.0,61764983900.0,73895654000.0,90757559800.0,119879353700.0,177606860000.0
Ghana,GHA,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,499999999.99999994,463380281.6901408,526760563.3802816,556338028.1690141,615492957.7464788,898591549.2957746,925352112.6760564,703488372.0930232,696078431.372549,900980392.1568629,1030392156.862745,1071844660.1941748,987218045.112782,1478448275.862069,1480124223.6024845,1339361702.1276596,1398305084.7457628,1792571428.5714283,2223560209.4240837,2410826210.8262105,2574688796.680498,2241453488.372093,2314285714.2857146,2423434744.2680774,2172733202.870189,2022098214.285714,2740242261.103634,2567891156.462585,2578767800.6329117,2571702797.850658,2641123988.2266374,3005141038.5441885,2873070848.1172028,2204374836.213408,2058220324.7949104,2506796537.5185547,2700752688.8295107,2465868473.993633,2694600417.016343,2761257561.6085925,1757527265.5201964,1873056868.233504,2167318469.94701,2789409804.7450056,3370713567.0570707,4024164585.195242,5917377749.268664,6776402367.955189,8434060773.086883,8073379872.979222,9027816274.73893,9308513078.503906,9133904005.058998,12797278017.513311,10728641067.467611,9872630363.841251,11707182382.193336,11816431641.824116,12205701515.159777,11838343727.78453,13205772995.752434,15632492171.486645,14491484176.297085,16116177788.379335
Ghana,GHA,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1401.5995449864336,1422.9815782880407,1593.872920847226,1791.3687494385051,1995.4411132361256,1908.6425247624325,1834.9305388284788,1838.9924493211531,2088.139869187802,2463.6634233463496,2207.6835438854137,2061.985009323621,2152.311789911914,2249.281462698418,2363.052535377576,2514.1006927877625,2568.7320663726778,
Ghana,GHA,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,,,,,,,,,,52.0,53.4600289196,54.7279042841,55.8392178164,56.8212824011,57.6954069299,58.4784601283,59.1839697982,59.822910902,60.4042806183,60.9355246523,61.4228578354,61.8715083799,62.2859061905,62.6698296312,63.0265210608,63.358778626,63.6690298145,63.9593908629,64.2317150924,64.4876325088,64.7285824543,64.9558406932,65.1705420076,65.3736991485,65.56621881,65.7489151579,65.9225213395,66.0876993166,66.2450483008,66.3951120163,67.1993063297,67.9613992762,68.6846126719,69.3718477762,70.0257241919,70.6486132343,71.2426666667,71.8098415346,72.3519217046,72.8705366048,73.1956754651,73.3941467123,74.133258574,74.7823211727,72.5681711535,73.0574900997,73.0574900997,73.0574900997,73.0574900997,73.0574900997,,,
Ghana,GHA,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,,,,,,,,,,35.0,33.8772980789,32.9023543034,32.0478001086,31.292633015,30.620467365,30.0183318057,29.4758240163,28.9845047039,28.5374554102,28.1289506953,27.7542116107,27.4092178771,27.0905630807,26.7953418158,26.5210608424,26.2655685014,26.0269981548,25.8037225042,25.5943164223,25.3975265018,25.212245948,25.037493751,24.8723973102,24.7161778619,24.5681381958,24.427652252,24.2941562705,24.1671412301,24.0461463618,23.9307535642,23.3865972996,22.8709288299,22.3815681204,21.9165520403,21.4741080416,21.0526315789,20.6506666667,20.2668890742,19.9000917525,19.5491721524,19.4019674686,19.3842645382,18.7646014391,18.237260737,20.8276125758,20.4560972279,20.4560972279,20.4560972279,20.4560972279,20.4560972279,,,
Ghana,GHA,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,13.0,12.6626730014,12.3697414126,12.112982075,11.8860845839,11.6841257051,11.503208066,11.3402061856,11.192584394,11.0582639715,10.9355246523,10.8229305539,10.719273743,10.6235307288,10.5348285529,10.4524180967,10.3756528726,10.3039720307,10.2368866328,10.1739684853,10.1148409894,10.0591715976,10.0066655557,9.9570606822,9.9101229896,9.8656429942,9.8234325902,9.78332239,9.7451594533,9.7088053374,9.6741344196,9.4140963706,9.1676718938,8.9338192077,8.7116001834,8.5001677665,8.2987551867,8.1066666667,7.9232693912,7.747986543,7.5802912428,7.4023570663,7.2215887495,7.1021399869,6.9804180903,6.6042162707,6.4864126724,6.4864126724,6.4864126724,6.4864126724,6.4864126724,,,
Ghana,GHA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,0.99009900990099,1.065126512541254,1.140154015511551,1.2151815181518153,1.290209020792079,1.3652365237623765,1.4402640264026405,1.5152915290429043,1.5903190320132012,1.6653465346534655,1.7403740372937293,1.8154015402640264,1.8904290429042905,1.9654565455445543,2.040484048514851,2.1155115511551155,2.1905390537953795,2.2655665567656764,2.3405940594059405,2.4156215620462045,2.490649065016502,2.5656765676567654,2.6407040702970295,2.715731573267327,2.790759075907591,2.8657865785478545,2.940814081518152,3.015841584158416,3.090869086798679,3.165896589768977,3.2409240924092404,3.330445544554456,3.419966996699669,3.5094884488448845,3.5990099009900987,3.6885313531353137,3.7780528052805273,3.8675742574257423,3.957095709570957,4.0466171617161715,4.136138613861386,4.23556105610561,4.341584158415841,4.41460396039604,4.491584158415842,4.747442244224422,4.780858085808582,4.780858085808582,4.780858085808582,4.780858085808582,4.780858085808582,,,
Ghana,GHA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,0.3,0.3227333333,0.3454666667,0.3682,0.3909333333,0.4136666667,0.4364,0.4591333333,0.4818666667,0.5046,0.5273333333,0.5500666667,0.5728,0.5955333333,0.6182666667,0.641,0.6637333333,0.6864666667,0.7092,0.7319333333,0.7546666667,0.7774,0.8001333333,0.8228666667,0.8456,0.8683333333,0.8910666667,0.9138,0.9365333333,0.9592666667,0.982,1.009125,1.03625,1.063375,1.0905,1.117625,1.14475,1.171875,1.199,1.226125,1.25325,1.283375,1.3155,1.337625,1.36095,1.438475,1.4486,1.4486,1.4486,1.4486,1.4486,,,
Ghana,GHA,Arable land (% of land area),AG.LND.ARBL.ZS,,7.471213852509449,7.471213852509449,7.471213852509449,7.471213852509449,7.471213852509449,7.471213852509449,7.471213852509449,7.471213852509449,7.471213852509449,7.471213852509449,7.471213852509449,7.471213852509449,7.471213852509449,7.471213852509449,7.910697020304122,7.910697020304122,7.910697020304122,8.350180188098797,8.350180188098797,8.350180188098797,8.350180188098797,9.229146523688144,9.229146523688144,10.108112859277488,10.547596027072164,10.547596027072164,10.987079194866835,11.42656236266151,11.42656236266151,11.866045530456184,12.305528698250855,12.305528698250855,12.305528698250855,12.305528698250855,13.184495033840204,14.06346136942955,15.821394040608244,16.033473235475082,16.245552430341917,16.457632064691925,16.66971125955876,16.881790454425598,17.093869649292433,17.305949283642438,17.518028478509272,17.73010767337611,17.942186868242946,18.154266063109784,18.36634569745979,18.578424892326623,18.79050408719346,19.002583282060296,19.21466247692713,19.42674211127714,19.638821306143974,19.850900501010813,20.06297969587765,20.275059330227652,20.48713852509449,20.69985452659614,20.69545955971222,,
Ghana,GHA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.2391325172537627,0.2334782546594019,0.2279357215901922,0.2225073807007045,0.2171767381740239,0.2119791143213339,0.2069111740066985,0.2019445598036243,0.1969905635726208,0.191832559514641,0.1866311086831989,0.181508510827303,0.1763998390818409,0.1713886076379434,0.1763003719546069,0.171281660701307,0.1662741365384089,0.1702016351898151,0.1649924993541412,0.1601315303534372,0.1555724410789849,0.1668656340703391,0.1617358912968453,0.1723816556838316,0.1758055906617344,0.1717760252487853,0.1746933607438862,0.1772121891723761,0.1727293907761309,0.1747914252764714,0.1767289503669997,0.1723973601531085,0.1682325006805906,0.1643110139902613,0.1720294555715007,0.1793318878435957,0.1970654760992422,0.1949406050043634,0.1927597271097129,0.1904232904911351,0.1878146932865547,0.1850478020241131,0.1823547925189481,0.1797551304995005,0.1771818856697514,0.1746560893381092,0.172199683486641,0.1698103644864873,0.1674930128386459,0.1652934994124471,0.1631535116407382,0.1609846276607983,0.1588377647176916,0.1567706332853342,0.1547790807912413,0.1528330375444821,0.1510519100125596,0.1494425399200489,0.1478840369782779,0.1463592700414143,0.1434195947367759,,
Ghana,GHA,Arable land (hectares),AG.LND.ARBL.HA,,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1800000.0,1800000.0,1800000.0,1900000.0,1900000.0,1900000.0,1900000.0,2100000.0,2100000.0,2300000.0,2400000.0,2400000.0,2500000.0,2600000.0,2600000.0,2700000.0,2800000.0,2800000.0,2800000.0,2800000.0,3000000.0,3200000.0,3600000.0,3648256.5,3696513.0,3744769.6,3793026.1,3841282.6,3889539.1,3937795.7,3986052.2,4034308.7,4082565.2,4130821.7,4179078.3,4227334.8,4275591.3,4323847.8,4372104.3,4420360.9,4468617.4,4516873.9,4565130.4,4613387.0,4661643.5,4709900.0,4708900.0,,
Ghana,GHA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,,,
Ghana,GHA,Cereal production (metric tons),AG.PRD.CREL.MT,,436400.0,421000.0,392348.0,400221.0,388943.0,646900.0,585651.0,522656.0,535463.0,857500.0,823100.0,723500.0,764100.0,890100.0,671500.0,688800.0,639000.0,540000.0,780000.0,674000.0,725000.0,628000.0,432000.0,1072000.0,921000.0,866700.0,1057400.0,1146000.0,1183700.0,843800.0,1436200.0,1254200.0,1644700.0,1593915.0,1796920.0,1770069.0,1669220.67,1787521.22,1685991.8,1710622.41,1626674.06,2155213.75,2040844.47,1830250.66,1948025.7,1919026.8,1672835.0,2296821.04,2607164.16,2906709.36,2618992.0,2890743.0,2745913.0,2780040.0,2753193.99,2798251.57,3126782.91,3573624.57,4411039.86,4636040.87,4858041.11,5136566.36,
Ghana,GHA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,816.4,809.6,788.2,777.6,809.2,1088.7,916.1,859.3,824.8,858.2,860.7,867.1,863.7,957.1,834.3,816.7,832.0,837.2,844.2,717.8,860.0,764.0,517.4,840.1,890.7,984.8,938.6,1095.8,1012.9,989.2,1220.8,1042.1,1340.2,1327.5,1354.1,1389.2,1321.7,1333.8,1297.0,1309.2,1186.1,1349.0,1396.4,1373.3,1432.3,1334.5,1317.0,1598.1,1659.8,1814.3,1594.2,1768.1,1688.8,1703.4,1830.3,1842.4,1930.7,2172.6,2346.2,2410.8,2360.5,2503.9,
Ghana,GHA,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1911471795392832,0.1628240543994777,0.1845476952923137,0.1785874755740831,0.1868655372596585,0.1960989785259545,0.2050674320238153,0.203662164292848,0.293494574483614,0.3007775253991018,0.2467101742547328,0.2609458496343229,0.305902060971196,0.2781948636261486,0.2446077085138232,0.2468195987651825,0.2857394957266216,0.2956069898540306,0.2562987031867409,0.2859837358347181,0.2952550136470558,0.269373716505516,0.293773856100807,0.2955087363899085,0.2762857296807129,0.2898574481985187,0.2847959596752156,0.2740638798521522,0.2860253210941341,0.2887873042228047,0.3090043716294342,,,
Ghana,GHA,CO2 emissions (kg per 2021 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0586903030763615,0.0499939006364643,0.0566639811000924,0.0548339404868446,0.0573756570341787,0.0602107156924485,0.0629644118504791,0.0625329349684623,0.0901153005198858,0.0923514757935702,0.0757505024867841,0.0801214594872411,0.0939249258783515,0.085417639432918,0.0751049562022976,0.0757841004592876,0.0877341619452755,0.0907639017632404,0.0786945881407414,0.0878091540325359,0.0906558301175441,0.0827091725895204,0.0902010518388235,0.0907337337764486,0.0848314542213911,0.0889985482637774,0.0874444563008921,0.0841492519511683,0.0878219224735065,0.0886699686089722,0.0948774670207731,,,
Ghana,GHA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1034332921072053,0.0852249747351977,0.0944432856561152,0.0892769569514867,0.0914623081947846,0.0940105555075103,0.0965425967208989,0.0942556289957543,0.1343208265995138,0.1357331866199231,0.1088679065263203,0.1126140846451385,0.1299953175299288,0.1159320773751999,0.0992659617799596,0.0971184786399435,0.109069149878954,0.1098592827847781,0.0934502492658831,0.1036346470677476,0.1057096923979767,0.0944939385176488,0.097624983646176,0.0973319252901545,0.0863988927419382,0.0961301956891266,0.0988743292155855,0.0975369100042448,0.0988940737043094,0.096140135766505,0.1006100634779894,,,
Ghana,GHA,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2516.9,2257.2,2657.6,2696.5,2914.6,3184.4,3483.3,3604.6,5438.7,5818.9,4949.5,5444.5,6669.7,6381.0,5924.8,6331.1,7798.5,8418.5,7966.9,9320.3,10382.6,10803.1,12876.5,13899.7,13366.7,14320.7,14545.3,15135.0,16774.9,18039.1,19401.16,,,
Ghana,GHA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16293797714013,0.1424687809887113,0.1636297229796076,0.1620139064590045,0.1710360290628627,0.1826035327739623,0.195208364039249,0.1973172819853689,0.2906109996479774,0.3034345005898015,0.2516843963606929,0.269588732225873,0.3213024017447264,0.2991629345141197,0.2704592310828723,0.281420357807598,0.3376180689155604,0.3550863156900193,0.3275043783243889,0.3735477096851791,0.405971224942882,0.4122385836097242,0.4794152463170119,0.5049736069303057,0.4740576779454992,0.4960247396179251,0.4921550679100773,0.5007897820487428,0.5433933166467131,0.5722648957293394,0.6028874531426752,,,
Ghana,GHA,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,,,,,,,,,,,,4.712041884816754,5.472636815920399,4.807692307692308,7.339449541284402,6.493506493506493,6.382978723404255,5.9760956175298805,5.533596837944665,5.882352941176471,5.936073059360731,4.797047970479705,5.194805194805195,4.0,4.972375690607735,5.2631578947368425,4.4843049327354265,2.586206896551724,3.3472803347280333,3.0303030303030303,2.755905511811024,3.508771929824562,2.9850746268656714,2.941176470588235,3.741496598639456,2.8037383177570097,2.2792022792022792,0.8333333333333334,22.52747252747253,20.136518771331065,11.44578313253012,17.7007299270073,29.596412556053806,27.613104524180965,11.14864864864865,18.593749999999996,31.354838709677423,31.466030989272937,24.74226804123712,18.7027027027027,29.665071770334933,24.214417744916823,24.353954581049333,26.73992673992674,24.332570556826848,,,,,,,,,
